-nan -nan -nan
-nan -nan -nan
-nan -nan -nan
-nan -nan -nan
-nan -nan -nan
-nan -nan -nan
-nan -nan -nan
-nan -nan -nan
-nan -nan -nan
4.87477 -1.02945 0.182671
4.94495 -1.08992 0.185241
10.0088 -2.97548 -0.0343506
4.89039 -1.1263 0.185676
4.91434 -1.15987 0.193138
4.85598 -1.16601 0.204918
5.06345 -1.23695 0.24874
4.89653 -1.15372 0.31167
5.11675 -1.13652 0.371746
5.10817 -1.01213 0.389483
5.2121 -0.845201 0.389749
5.04466 -0.601364 0.37861
5.05337 -0.369738 0.371735
5.03335 -0.14298 0.356114
5.26638 0.0257047 0.351414
9.98243 19.9859 -1.76986
5.2813 0.27908 0.342122
5.03974 0.332185 0.335205
5.3663 0.381596 0.338986
4.98062 0.356466 0.338249
5.15091 0.325643 0.341804
6.66092 0.371986 0.386576
5.36104 0.274366 0.350112
5.24282 0.236593 0.358743
5.04343 0.215188 0.35658
9.88378 4.29586 2.09986
5.34816 0.151746 0.369874
5.05587 0.12977 0.359623
5.03367 0.106214 0.355552
5.08678 0.0653157 0.355488
5.30577 0.0315428 0.356856
5.273 0.00574442 0.353254
5.25402 -0.0274492 0.349097
5.03398 -0.0457824 0.334428
4.98853 -0.0745761 0.332683
5.2743 -0.129407 0.339761
5.19859 -0.162662 0.340353
4.99774 -0.195946 0.335188
4.93681 -0.230516 0.337528
5.19124 -0.293146 0.350284
10.0044 -2.16183 0.650538
4.88088 -0.307804 0.351975
5.09751 -0.359847 0.3696
4.8862 -0.353739 0.366784
4.85848 -0.376143 0.370166
4.77415 -0.390765 0.375129
4.74316 -0.409958 0.373292
4.73047 -0.43666 0.378685
5.06632 -0.516936 0.393861
4.7033 -0.48697 0.384272
4.74618 -0.521367 0.388927
4.73997 -0.545662 0.39455
4.66384 -0.562645 0.395052
4.62392 -0.583786 0.405621
4.92171 -0.674335 0.429754
4.55953 -0.626973 0.426861
4.43828 -0.626631 0.430351
9.97471 -3.64904 0.903025
4.44518 -0.664381 0.462367
4.38303 -0.67185 0.472346
4.67562 -0.778585 0.512533
4.77642 -0.797837 0.533575
9.9814 -9.72098 2.13213
9.06743 -1.65239 0.77339
4.14422 -0.705252 0.541879
4.08751 -0.708651 0.555814
4.08622 -0.722286 0.577197
4.03417 -0.70509 0.580462
4.01407 -0.677102 0.551795
3.98324 -0.585281 0.494904
4.01684 -0.472292 0.453967
3.93938 -0.309086 0.432005
3.97048 -0.136321 0.430808
10.0002 -2.42083 4.36351
3.85333 0.222475 0.430742
3.83357 0.347097 0.434163
3.79577 0.431517 0.435517
4.18677 0.502852 0.474087
4.50848 0.471238 0.441926
4.12588 0.531495 0.485272
3.7614 0.52375 0.445262
3.77773 0.5281 0.450821
3.7825 0.525994 0.450411
3.79798 0.529308 0.451451
3.9594 0.521401 0.482931
3.8966 0.515711 0.478081
3.88146 0.512143 0.476798
3.79147 0.508516 0.470282
9.98679 1.56173 1.15713
3.75582 0.512416 0.463755
3.72934 0.519533 0.4583
3.66196 0.516811 0.453794
3.63084 0.523118 0.450562
3.58329 0.526724 0.446749
3.53258 0.530532 0.446066
9.98551 1.20547 0.985259
3.46663 0.539397 0.44864
3.46401 0.548091 0.458352
3.41289 0.534806 0.438716
3.38117 0.500706 0.401934
3.39177 0.445046 0.382171
3.73658 0.395445 0.377952
3.36133 0.32843 0.387042
3.33998 0.291348 0.408393
3.3326 0.285077 0.435132
3.32226 0.292569 0.463627
3.32911 0.305514 0.494993
9.98592 0.554339 1.78063
3.59215 0.347342 0.581676
3.25638 0.349748 0.59227
3.2527 0.366101 0.625542
3.26626 0.38445 0.659326
3.38345 0.413813 0.690511
9.98739 0.98856 3.11732
3.20821 0.439353 0.729171
3.16829 0.452114 0.746326
3.17969 0.474731 0.771252
9.82966 0.929153 2.223
3.17895 0.513885 0.802572
3.16951 0.534974 0.816187
8.89779 1.04362 2.17047
3.14482 0.574879 0.836528
2.99917 0.584588 0.778051
3.13029 0.613547 0.862021
2.95659 0.616621 0.789801
2.92824 0.628089 0.788644
3.09825 0.659548 0.878923
2.94358 0.659563 0.804767
2.91872 0.660895 0.793981
3.07334 0.665614 0.841675
3.09564 0.633744 0.786419
3.10514 0.595582 0.697773
2.94564 0.532702 0.534155
3.14083 0.473385 0.54775
2.95249 0.409923 0.439945
2.88437 0.390353 0.414651
2.8603 0.386137 0.404744
2.81229 0.385298 0.396532
2.77294 0.388451 0.386443
2.7398 0.390213 0.375441
2.71113 0.394476 0.364504
2.65158 0.395034 0.347861
3.05672 0.41082 0.415408
2.59332 0.397786 0.314957
2.53566 0.400299 0.29398
3.01023 0.414058 0.348315
2.4921 0.402977 0.25226
2.4708 0.404997 0.230946
2.97588 0.423357 0.261779
9.88422 20.059 10.1675
9.94855 18.8962 1.73433
2.41772 0.411888 0.137275
2.43192 0.414207 0.115252
2.42295 0.413516 0.0906517
2.42967 0.414335 0.0648369
2.45826 0.414012 0.0389503
2.46292 0.414682 0.013694
2.48361 0.413235 -0.0115085
2.99708 0.436228 -0.0651617
2.54144 0.404816 -0.0551238
2.56557 0.37978 -0.0482067
2.59913 0.342417 -0.0504008
2.65846 0.271903 -0.0683017
2.71116 0.208552 -0.0971417
3.02113 0.149946 -0.153662
3.0313 0.124264 -0.180267
10.0423 2.3906 -9.79711
9.97779 9.36605 -9.79096
3.04883 0.123338 -0.259616
3.10175 0.132576 -0.294729
3.1465 0.142943 -0.329384
3.07783 0.136302 -0.334094
10.0008 1.23803 -5.23539
3.14745 0.148892 -0.387864
9.99916 5.45817 -9.78887
3.20614 0.166703 -0.439856
3.04216 0.175788 -0.419076
3.26122 0.188468 -0.490184
3.26531 0.1966 -0.508402
3.26408 0.206927 -0.527965
3.29851 0.225014 -0.560446
3.30668 0.234005 -0.580778
3.0616 0.244037 -0.539179
3.08571 0.258002 -0.565364
3.37567 0.290794 -0.674513
3.1041 0.28474 -0.609652
3.14192 0.298858 -0.639807
3.14103 0.312252 -0.660727
3.13704 0.325344 -0.676541
3.13668 0.329441 -0.68635
3.16182 0.304265 -0.676556
3.19901 0.251498 -0.641178
3.23349 0.169482 -0.579
3.25526 0.0701589 -0.499817
3.2906 -0.00819885 -0.441081
3.3028 -0.0639665 -0.38478
3.55685 -0.0927554 -0.426074
3.58866 -0.107126 -0.42279
3.60549 -0.114364 -0.41368
3.56969 -0.105025 -0.418344
3.42421 -0.101484 -0.369551
3.4849 -0.110708 -0.394198
3.43987 -0.111276 -0.393076
3.46106 -0.107577 -0.396561
3.43998 -0.106469 -0.402563
3.45022 -0.103547 -0.408745
3.4572 -0.10563 -0.414889
3.39258 -0.101544 -0.410717
3.4514 -0.0942786 -0.420729
3.41779 -0.0976786 -0.422602
3.46116 -0.094298 -0.428167
9.99342 4.05321 -9.78826
9.99342 4.05321 -9.78826
3.4375 -0.0909247 -0.430033
3.42273 -0.0885659 -0.42582
9.97304 0.428027 -5.17665
9.97304 0.428027 -5.17665
3.45911 -0.0871763 -0.428848
3.42888 -0.0882178 -0.421236
10.0837 0.730426 -7.07713
3.44207 -0.113043 -0.388263
3.41197 -0.15945 -0.332342
3.45792 -0.194248 -0.242792
3.47232 -0.187161 -0.127092
3.39414 -0.215555 -0.0608286
3.25208 -0.220152 -0.00477744
3.39462 -0.217786 0.0268233
3.38775 -0.217444 0.0537611
3.39011 -0.215442 0.0738944
3.42683 -0.211854 0.101432
3.40495 -0.210193 0.130185
3.39276 -0.20679 0.164067
3.51504 -0.188936 0.209679
3.46209 -0.199576 0.236406
3.4735 -0.193269 0.272125
3.46091 -0.19245 0.307402
3.49815 -0.189971 0.345221
3.64298 -0.183851 0.388208
3.4825 -0.188534 0.407076
3.49239 -0.186307 0.439052
3.52647 -0.184053 0.471977
3.52666 -0.183061 0.496247
3.6906 -0.173872 0.538596
3.51068 -0.179237 0.539671
3.50693 -0.176669 0.559737
3.49923 -0.173774 0.580923
3.53653 -0.163231 0.60679
3.54312 -0.157081 0.627107
-3.51338 0.148725 -0.644286
3.70236 -0.117014 0.691639
3.52129 -0.125495 0.678512
3.54254 -0.111872 0.670897
3.53991 -0.0987997 0.628131
3.55503 -0.0800613 0.588513
3.58902 -0.0624918 0.570617
3.59368 -0.0394023 0.572906
3.85343 -0.005347 0.59703
3.87187 0.0211472 0.606366
3.87881 0.0481347 0.613081
3.67276 0.0641737 0.594473
3.84513 0.109059 0.617498
3.906 0.134074 0.620118
3.76455 0.152404 0.608586
3.78202 0.181 0.612474
10.0126 3.08918 8.34844
3.97995 0.249803 0.615271
3.97645 0.280216 0.618925
3.9062 0.307638 0.616242
3.9151 0.337432 0.618555
3.68565 0.333106 0.605526
9.86803 1.62842 2.43316
3.61889 0.402595 0.575155
9.91527 8.07352 10.1806
3.91987 0.442197 0.616082
3.88853 0.455377 0.614218
3.92187 0.47609 0.611747
3.7575 0.481335 0.584966
10.0193 16.6004 10.1875
9.91021 12.476 10.1733
3.73147 0.494937 0.582071
-3.86535 -0.51839 -0.583081
9.92193 20.0825 10.179
10.0279 4.00595 3.49489
3.74034 0.339313 0.440342
3.78843 0.221214 0.328158
3.82584 0.0697691 0.190163
4.00895 -0.115583 0.049304
3.94275 -0.334945 -0.0349043
3.83374 -0.545074 -0.0865991
3.93127 -0.787477 -0.124218
3.78028 -0.931288 -0.110054
3.74236 -1.08145 -0.0967757
3.74399 -1.21625 -0.0906679
3.68846 -1.28984 -0.0832549
3.6797 -1.34073 -0.089446
3.85887 -1.4547 -0.0852026
3.64284 -1.36257 -0.0686363
3.84749 -1.4735 -0.0714505
3.70053 -1.41075 -0.0597626
3.67585 -1.41532 -0.0481682
3.68421 -1.43049 -0.0435497
3.70769 -1.4823 -0.0316884
3.78126 -1.56179 -0.024539
3.77336 -1.61737 -0.0226772
3.79111 -1.62067 -0.0234992
3.64699 -1.56038 -0.0191678
3.61587 -1.57833 -0.021294
3.80655 -1.7273 -0.0383156
3.60192 -1.64171 -0.0294815
3.58586 -1.66503 -0.0334348
3.56607 -1.69183 -0.0315666
3.54303 -1.6857 -0.00595539
3.56817 -1.69547 0.0350691
3.86204 -1.90239 0.0542366
3.77647 -1.85989 0.0698541
3.91885 -1.75505 0.0530136
3.69925 -1.44994 0.0548346
3.79483 -1.29558 0.0346107
3.82417 -1.13276 0.0299041
3.9027 -1.01465 0.0215096
3.92803 -0.909295 0.0132249
4.1664 -0.914519 0.00107809
4.16226 -0.868334 0.00200346
4.19261 -0.87042 -0.00454209
4.15579 -0.872317 0.00283107
4.13472 -0.888467 0.0060505
4.17615 -0.920453 -0.00292832
4.04989 -0.891202 0.0015524
4.11103 -0.965538 -0.00281438
3.98727 -0.938944 0.00210819
4.10717 -1.01652 -0.0116656
4.04761 -1.03187 -0.011723
3.95113 -1.00406 -0.011085
4.0426 -1.07513 -0.0201511
3.97703 -1.08503 -0.0180612
3.92637 -1.06949 -0.0149384
3.87531 -1.07526 -0.010336
3.90365 -1.12779 -0.0119285
3.90137 -1.14478 -0.0102716
3.81309 -1.1098 -0.00540126
3.87317 -1.16923 -0.00851098
3.83785 -1.16329 0.0088393
3.85483 -1.14326 0.049987
3.86974 -1.08624 0.092222
3.83518 -0.988185 0.114157
3.83346 -0.862012 0.110586
3.83585 -0.719523 0.10348
3.90417 -0.59026 0.0896418
3.90108 -0.486962 0.0814193
3.9162 -0.417701 0.076836
3.92596 -0.37243 0.0718393
3.92686 -0.36407 0.0698516
3.91016 -0.362917 0.0687266
3.90325 -0.375803 0.0643388
3.95782 -0.390827 0.0618901
3.88515 -0.404625 0.0660021
3.88745 -0.404358 0.0696131
3.87926 -0.409895 0.0703354
3.97396 -0.424599 0.0884503
3.8818 -0.411752 0.092882
3.94515 -0.412873 0.10056
3.90576 -0.400535 0.10831
10.0267 -2.02564 -0.752792
3.87972 -0.379226 0.126812
3.91624 -0.379965 0.130959
3.92417 -0.372635 0.143516
4.03195 -0.37193 0.158259
3.92626 -0.342539 0.158931
3.97491 -0.34449 0.172757
3.97179 -0.327423 0.180895
3.99326 -0.315255 0.19342
4.01119 -0.28727 0.224703
4.07512 -0.233929 0.265883
4.04212 -0.129717 0.272117
4.0506 -0.043211 0.274485
4.04514 0.00127893 0.284349
4.12501 0.0333185 0.287225
4.16357 0.061968 0.286236
4.12476 0.0862305 0.286923
4.2659 0.111961 0.282423
-9.9399 19.8313 -6.59724
4.25188 0.160924 0.275729
4.28661 0.189351 0.275203
4.30157 0.214628 0.274436
9.96166 -3.11649 10.1566
4.32457 0.261049 0.276056
-10.0377 -20.2086 -10.0017
4.36283 0.325792 0.29833
4.14189 0.327466 0.310414
4.30933 0.365059 0.297219
4.44878 0.387777 0.316625
10.0129 1.51398 2.18943
10.0553 2.60261 4.6066
4.40687 0.442863 0.315799
4.48055 0.463391 0.330718
4.58219 0.482678 0.333465
10.0143 0.741386 0.77902
4.45053 0.513674 0.31002
4.49924 0.52823 0.319449
4.61875 0.552168 0.327951
4.67482 0.565276 0.330543
10.0665 0.930457 0.645828
4.53243 0.501506 0.244572
4.68152 0.422549 0.248603
4.63582 0.334151 0.230781
4.2387 0.255691 0.256231
4.72188 0.237826 0.242957
4.71096 0.24409 0.231307
4.84956 0.241122 0.246744
4.68663 0.244135 0.229576
4.77575 0.244564 0.238811
4.89005 0.24609 0.25691
4.90588 0.24552 0.265322
4.89365 0.25299 0.277795
5.01504 0.254048 0.279284
5.00707 0.241674 0.273509
9.99248 0.129067 0.555115
4.8485 0.265147 0.274474
4.86328 0.267087 0.270248
4.75807 0.162222 0.355273
4.84398 0.272608 0.264516
4.7311 0.271813 0.271897
4.91031 0.265968 0.264018
4.88194 0.26295 0.260393
4.9963 0.244334 0.266
4.90927 0.228468 0.261408
5.16184 0.195333 0.27778
5.15114 0.163246 0.24278
10.001 0.387326 0.150708
4.98425 0.115581 0.230834
5.07431 0.081622 0.21448
5.09659 0.0440183 0.186016
5.15738 0.0080067 0.151936
5.35016 -0.0262263 0.132649
5.08652 -0.0593735 0.0937647
5.49093 -0.0582578 0.0750917
5.09916 -0.10549 0.0331619
4.91858 -0.135401 0.0046414
4.94584 -0.157435 -0.0277107
4.87685 -0.179796 -0.0604873
10.0227 -5.55642 -9.79266
5.67357 -0.210978 -0.117303
5.13141 -0.230546 -0.136797
4.89248 -0.230215 -0.150812
4.88846 -0.243075 -0.163541
4.81317 -0.245179 -0.171226
4.82384 -0.249798 -0.183273
5.32519 -0.251177 -0.223043
4.7581 -0.265827 -0.205142
4.97839 -0.266065 -0.230677
4.76992 -0.279688 -0.23425
5.30531 -0.280137 -0.278238
4.69528 -0.290123 -0.258985
4.7077 -0.292707 -0.275015
4.74801 -0.29802 -0.290772
4.78109 -0.303225 -0.301109
4.75242 -0.302369 -0.312221
4.78963 -0.300645 -0.322929
9.99409 -0.269397 -1.09885
4.76254 -0.305179 -0.32551
4.73802 -0.305916 -0.319053
4.7407 -0.31027 -0.279412
4.76725 -0.313201 -0.19887
4.92995 -0.329466 -0.0975669
4.91534 -0.346197 -0.0231653
4.94762 -0.331757 0.00722412
5.05198 -0.328134 0.0813267
4.99974 -0.315132 0.112772
5.0137 -0.302599 0.134475
4.80577 -0.264387 0.176047
5.07309 -0.253946 0.185969
5.02302 -0.224098 0.21145
5.03778 -0.195954 0.230814
-4.70446 0.134898 -0.156674
4.89949 -0.114018 0.255188
4.89992 -0.0767149 0.26688
4.87538 -0.039282 0.277031
4.90424 -0.00274492 0.284992
5.07467 0.0240304 0.300564
5.03521 0.0613799 0.307223
4.96705 0.101677 0.314674
4.96125 0.16145 0.306081
4.89684 0.189227 0.316676
5.20901 0.234155 0.314119
5.03059 0.263448 0.330516
4.94944 0.292433 0.335934
4.97304 0.32043 0.345518
4.94922 0.346739 0.348772
4.92567 0.360615 0.353927
4.95275 0.382396 0.356287
4.92335 0.387624 0.362957
4.87197 0.383879 0.367726
5.52591 0.41959 0.349789
4.84481 0.371133 0.319368
4.86864 0.330029 0.317118
4.85637 0.256883 0.314551
4.8128 0.226744 0.313103
5.53957 0.224903 0.302705
4.84566 0.210125 0.30765
5.47164 0.216033 0.302099
5.52974 0.216942 0.291066
5.52974 0.216942 0.291066
5.5153 0.219443 0.284206
4.77804 0.206444 0.293978
4.789 0.203994 0.294531
5.45951 0.206511 0.288214
4.80896 0.197578 0.298563
-4.80297 -0.194013 -0.292402
4.51937 0.127191 0.340551
4.73257 0.175447 0.296417
4.81448 0.059539 0.263489
4.77269 0.147824 0.296
10.0002 0.447705 1.08893
4.78974 0.123064 0.300685
4.75917 0.111809 0.305721
5.28533 0.0830547 0.299184
-5.68974 -0.07661 -0.36625
5.23972 0.0374754 0.306781
5.30455 0.00451622 0.315182
4.80647 -0.0189066 0.335404
5.28875 -0.065316 0.332708
4.83549 -0.0957103 0.343332
4.75592 -0.133611 0.324929
4.8359 -0.16662 0.287536
4.84196 -0.207244 0.269509
4.85329 -0.246485 0.261625
5.16006 -0.300809 0.249977
5.10707 -0.342568 0.24256
5.17146 -0.383666 0.259641
4.88103 -0.409115 0.250605
4.90739 -0.449839 0.253896
5.10793 -0.503652 0.258374
5.04348 -0.532262 0.258898
4.82005 -0.550366 0.24253
4.78502 -0.580756 0.23338
4.81633 -0.611387 0.230865
4.79078 -0.635218 0.217767
4.89838 -0.667086 0.218677
4.75008 -0.684807 0.197663
4.94108 -0.741359 0.199363
10.0032 -3.42329 -0.415059
4.70885 -0.748703 0.166088
4.89091 -0.820529 0.167962
4.58839 -0.778557 0.143294
4.55829 -0.797885 0.131359
4.51571 -0.81448 0.124282
4.51984 -0.840388 0.11519
4.82767 -0.942213 0.111852
-10.0954 19.9803 10.1883
4.53362 -0.909532 0.0925595
4.47565 -0.914934 0.0936779
4.45557 -0.928767 0.096376
4.44923 -0.94641 0.0987997
4.41385 -0.949862 0.125962
4.39422 -0.962838 0.15157
10.02 -5.13112 -0.639329
4.29374 -1.03419 0.172977
4.39729 -0.784155 0.152014
4.37666 -0.663962 0.149852
4.81734 -0.661791 0.148649
4.32991 -0.513868 0.136559
4.76968 -0.60104 0.13809
4.3091 -0.507584 0.133682
9.98759 -4.13463 -1.13145
4.20978 -0.526501 0.137688
10.055 -3.35043 -0.754424
4.19256 -0.562505 0.138275
4.13684 -0.574541 0.144195
4.14776 -0.591365 0.14658
4.09079 -0.592933 0.154871
4.10569 -0.600625 0.158021
4.05229 -0.597995 0.167682
4.49816 -0.686189 0.156776
4.00151 -0.59523 0.175912
3.99629 -0.587583 0.179634
10.0057 -4.75997 -0.927766
4.33341 -0.656998 0.182934
4.01005 -0.586182 0.197926
4.20598 -0.62966 0.195073
4.00554 -0.573455 0.207921
3.9316 -0.552676 0.213345
3.99124 -0.559704 0.212902
3.92088 -0.539402 0.218286
3.75368 -0.523789 0.217891
10.0034 -19.997 -9.78805
3.66717 -0.384594 0.221648
3.63324 -0.288288 0.220399
3.63725 -0.199247 0.221804
3.57961 -0.143773 0.22417
3.60793 -0.102486 0.222614
3.59919 -0.0849559 0.221545
3.6076 -0.0658513 0.221886
3.63205 -0.0510844 0.222602
3.95802 -0.0345493 0.200684
3.53277 -0.0345254 0.223743
3.52083 -0.0186088 0.226965
3.55857 -0.00451106 0.228194
3.92384 0.0248186 0.231815
3.89904 0.0524142 0.241632
3.46815 0.0368048 0.226845
3.49246 0.0562183 0.225834
-3.73622 -0.0795369 -0.197818
3.47587 0.102434 0.21276
3.49294 0.135238 0.207008
9.98838 0.462276 -0.600265
3.4793 0.205161 0.196593
10.0702 1.24906 -1.92651
3.33211 0.272265 0.188159
-9.92016 -1.65051 0.184258
3.27197 0.332447 0.187622
9.91769 1.25125 0.403027
3.36599 0.393783 0.204958
3.3229 0.428915 0.181494
3.14943 0.44948 0.158178
3.16515 0.470969 0.145691
3.35681 0.484853 0.14817
5.61246 0.59898 0.226739
10.0037 20.2044 10.0563
3.33575 0.410575 0.0880635
3.26702 0.413457 0.0700627
3.30251 0.436534 0.0501512
3.29855 0.459123 0.0381946
3.18383 0.401921 0.00132237
3.273 0.503507 0.011649
9.99418 1.4497 0.442462
9.90634 19.8753 9.85641
3.19305 0.537954 -0.0376049
10.0023 20.2116 10.0136
3.22544 0.560062 -0.0567624
3.23465 0.571074 -0.0643802
3.21321 0.570224 -0.0748444
10.2064 19.9526 9.98976
3.2385 0.585442 -0.0918151
-3.22863 -0.590139 0.0956481
3.27832 0.606273 -0.0993302
3.45579 0.632951 -0.086754
3.2962 0.627774 -0.107899
3.2805 0.632351 -0.111743
3.31833 0.650472 -0.109439
-3.39316 -0.677982 0.110581
4.25267 0.858389 -0.00424488
6.07356 1.09189 0.00315345
10.0076 2.57809 0.389159
6.27501 1.15847 -0.00232344
3.42333 0.726355 -0.123935
3.46401 0.729064 -0.122835
3.55493 0.72972 -0.116488
3.58557 0.70991 -0.115184
3.57994 0.689898 -0.100053
3.52917 0.566202 -0.0940773
3.70113 0.466164 -0.0500159
3.72593 0.37879 -0.0316521
3.82906 0.302717 -0.002473
-9.92464 -2.37104 -9.81837
3.85309 0.259706 0.0565721
3.86537 0.264477 0.087273
3.92015 0.269102 0.119057
3.7649 0.266908 0.126356
3.77825 0.269151 0.157405
3.81777 0.272131 0.190198
4.03041 0.277515 0.248945
3.78213 0.267267 0.238232
3.85927 0.26545 0.274055
3.79546 0.261642 0.288898
3.881 0.251257 0.32239
9.96847 -1.89735 8.77919
3.88616 0.229241 0.364052
4.30583 0.204494 0.436462
-4.26574 -0.174809 -0.470181
3.96007 0.181525 0.423988
4.01507 0.163456 0.44051
3.98133 0.145758 0.447707
4.02507 0.124199 0.460792
10.0552 -2.23986 5.535
4.08704 0.0712268 0.484791
-10.0616 1.42814 -2.00682
4.50732 -0.0796671 0.465879
4.39959 -0.2636 0.430074
4.22127 -0.119115 0.359914
4.60917 -0.184104 0.358697
4.54675 -0.217062 0.338827
4.28509 -0.18852 0.310963
4.69779 -0.253578 0.29225
4.71107 -0.285952 0.289255
10.0357 -1.12904 0.108072
4.68267 -0.313845 0.244746
4.66765 -0.328466 0.225027
4.4405 -0.315822 0.210514
4.7136 -0.355054 0.178324
4.70705 -0.373356 0.169448
4.65561 -0.37797 0.153776
4.61959 -0.377939 0.138494
4.6463 -0.389211 0.125756
4.67818 -0.413399 0.107212
4.58343 -0.417455 0.102142
4.66638 -0.418845 0.0889396
4.69832 -0.422643 0.0862828
4.68535 -0.426599 0.0805889
4.70644 -0.414162 0.0780475
4.741 -0.421278 0.0624366
4.72172 -0.414072 0.0433535
4.74392 -0.405501 0.0358428
4.75035 -0.407005 0.0127682
4.88192 -0.402987 -0.00668739
4.71746 -0.380296 -0.00623999
4.66403 -0.351582 0.0131988
4.77704 -0.348263 0.0447074
4.75403 -0.315779 0.0518456
4.73819 -0.301132 0.0405933
4.57928 -0.302311 0.0147045
4.69555 -0.283023 0.00182126
4.50735 -0.279983 -0.0197018
4.68647 -0.262226 -0.0337383
4.64026 -0.248844 -0.0439604
-4.67184 0.238452 0.0806398
4.44183 -0.233844 -0.0716931
4.38324 -0.218871 -0.0783893
4.40921 -0.207166 -0.083452
4.39061 -0.194036 -0.0922758
4.33085 -0.186484 -0.0913951
4.45134 -0.162119 -0.0885579
4.32739 -0.165104 -0.0954032
4.34108 -0.163126 -0.101078
4.32435 -0.158818 -0.103428
4.30388 -0.155389 -0.106872
4.25414 -0.157513 -0.111209
4.35096 -0.14925 -0.120169
4.22316 -0.152174 -0.132415
4.3829 -0.141905 -0.15501
4.22288 -0.134456 -0.15141
4.20969 -0.139398 -0.174225
4.19876 -0.142779 -0.191728
4.20086 -0.141543 -0.209805
4.18729 -0.139689 -0.225171
4.13011 -0.140633 -0.223724
4.04283 -0.139088 -0.182558
3.89459 -0.13515 -0.105548
4.04835 -0.162274 -0.0791627
3.97505 -0.162163 -0.0506676
3.8241 -0.148618 -0.0261482
3.88947 -0.159394 -0.0365526
3.79839 -0.153439 -0.020681
3.81611 -0.16427 -0.0272492
3.70242 -0.154298 -0.0111233
3.73981 -0.162905 -0.0189551
3.72482 -0.168095 -0.0260129
3.54876 -0.158178 -0.012308
3.64034 -0.175165 -0.0376525
3.55636 -0.179827 -0.0493318
3.5615 -0.181449 -0.0647649
3.50293 -0.159816 -0.098975
3.48548 -0.190109 -0.0992877
3.441 -0.193002 -0.118182
9.97186 0.361075 -1.7508
3.12851 -0.210398 -0.162577
10.0798 5.08014 -9.83011
3.01214 -0.219543 -0.216921
10.0157 0.420213 -8.09278
10.0341 0.0111615 -2.13414
2.85848 -0.228725 -0.301758
2.82141 -0.232477 -0.328848
2.77698 -0.235435 -0.35131
2.77894 -0.235352 -0.372907
3.88745 -0.223653 -0.551254
2.75576 -0.232215 -0.409433
10.028 0.285079 -7.78106
-8.81863 0.142005 1.62143
2.79813 -0.236253 -0.347584
9.99701 0.0498917 -4.39225
2.79311 -0.243063 -0.259585
3.37271 -0.223971 -0.292616
-3.49933 0.213311 0.258748
10.0586 0.962336 -9.8473
2.76537 -0.244303 -0.247453
2.79447 -0.243291 -0.252447
2.79416 -0.241475 -0.257721
9.96805 0.867124 -5.73406
10.0868 0.274302 -5.55732
2.79006 -0.228716 -0.266539
3.39175 -0.19463 -0.332275
2.79321 -0.215718 -0.269923
9.96585 0.290827 -5.63283
10.0442 0.291515 -6.47884
2.78002 -0.213712 -0.260018
3.39162 -0.182049 -0.317862
2.77078 -0.21179 -0.255744
2.78007 -0.21013 -0.257564
10.0744 0.281931 -3.3864
2.79575 -0.209869 -0.260484
3.37438 -0.184234 -0.314412
3.32142 -0.188181 -0.292034
2.77331 -0.209942 -0.251657
3.44902 -0.185789 -0.304374
3.64567 -0.167079 -0.305599
3.39279 -0.182487 -0.316275
3.44472 -0.185885 -0.295608
2.78833 -0.209483 -0.221216
3.39253 -0.197935 -0.206876
3.67261 -0.186377 -0.134615
2.7872 -0.223902 -0.0812561
3.3961 -0.199869 -0.0844957
2.77848 -0.22401 -0.0553862
3.63811 -0.180914 -0.0349421
9.94619 5.55577 -9.85572
2.77676 -0.223861 -0.0522038
2.79289 -0.223683 -0.0539844
2.79288 -0.223545 -0.0524178
2.77676 -0.223861 -0.0522038
2.77672 -0.223723 -0.0506458
2.77672 -0.223723 -0.0506458
2.5423 -0.202254 -0.0582467
2.5423 -0.202254 -0.0582467
2.79612 -0.221921 -0.0528423
3.41582 -0.179033 -0.0522403
3.41582 -0.179033 -0.0522403
2.79753 -0.222223 -0.0540094
2.78894 -0.223392 -0.0542508
2.78894 -0.223392 -0.0542508
2.79032 -0.223692 -0.055419
2.78769 -0.223564 -0.055282
4.05612 -0.306242 0.122009
4.04301 -0.309797 0.12557
4.03977 -0.314714 0.129102
4.02927 -0.316313 0.129512
-4.03279 0.322428 -0.136129
3.99447 -0.323338 0.140078
3.98056 -0.323627 0.142273
4.01266 -0.325586 0.14425
3.96038 -0.323594 0.146396
3.91827 -0.325218 0.148805
3.92737 -0.327931 0.150062
3.77489 -0.302556 0.152775
3.90587 -0.330977 0.152551
9.95148 -1.23749 -0.299293
9.95148 -1.23749 -0.299293
3.91014 -0.332916 0.152066
3.79865 -0.329945 0.155019
3.79865 -0.329945 0.155019
3.82274 -0.328642 0.152962
3.85075 -0.330704 0.150097
3.80557 -0.32632 0.152161
3.63126 -0.294106 0.152309
3.63126 -0.294106 0.152309
9.98532 -2.72975 -0.656886
9.98929 -1.39525 -0.493008
3.59507 -0.291864 0.156325
3.54343 -0.284827 0.156542
3.73716 -0.320398 0.157422
9.989 -1.62022 -0.552408
3.74332 -0.324124 0.200516
3.53956 -0.292087 0.268852
3.72592 -0.26959 0.376343
3.67239 -0.157664 0.44272
10.0058 -0.0247529 0.993137
3.60467 0.151614 0.489754
3.66115 0.299992 0.489042
3.42274 0.391768 0.479636
3.63275 0.484542 0.491288
3.58005 0.528414 0.492562
3.54913 0.552193 0.490434
